sku_id,category,storage_temperature,shelf_life_days,unit_price_rmb,abc_class,near_expiry_managed,batch_tracking_required,hazardous_or_controlled_flag,unit_volume_liters,unit_weight_kg,manufacturer_id
SKU_01733,TCM,cool,730,15.97,B,False,False,False,0.742,0.504,MFG_006
SKU_01734,Medical_Devices,cold,365,10.18,C,False,True,False,1.087,0.907,MFG_047
SKU_01735,Medical_Devices,ambient,365,16.99,C,False,True,False,0.703,1.0,MFG_032
SKU_01736,Health_Supplements,cold,178,4.65,B,False,True,False,0.706,1.03,MFG_069
SKU_01737,Medical_Devices,ambient,443,10.12,B,False,True,False,1.401,0.843,MFG_015
SKU_01738,TCM,ambient,365,14.5,B,False,True,False,1.38,0.534,MFG_026
SKU_01739,Western_Medicine,cold,365,63.24,A,False,True,False,1.686,0.903,MFG_013
SKU_01740,Western_Medicine,ambient,365,47.73,C,False,False,False,1.478,1.417,MFG_060
SKU_01741,TCM,ambient,886,5.42,B,False,False,False,0.307,1.475,MFG_100
SKU_01742,Medical_Devices,cold,322,97.02,B,False,True,False,0.771,1.316,MFG_005
SKU_01743,TCM,cool,589,50.27,C,False,True,False,0.663,0.175,MFG_063
SKU_01744,Western_Medicine,frozen,594,127.63,C,True,True,False,1.949,0.107,MFG_089
SKU_01745,Medical_Devices,cool,672,18.14,C,False,False,False,1.375,1.374,MFG_060
SKU_01746,TCM,ambient,874,19.49,A,False,False,False,1.769,0.424,MFG_067
SKU_01747,Medical_Devices,ambient,735,34.36,B,False,False,False,0.96,0.882,MFG_042
SKU_01748,TCM,ambient,463,12.77,B,True,False,False,0.896,0.849,MFG_062
SKU_01749,TCM,cool,196,1.32,B,False,True,False,0.385,0.229,MFG_049
SKU_01750,TCM,cool,490,51.9,B,True,False,False,1.199,1.099,MFG_029
SKU_01751,Medical_Devices,cool,654,63.57,A,True,True,False,1.691,0.256,MFG_075
SKU_01752,TCM,cool,347,90.62,C,False,True,False,1.56,0.433,MFG_002
SKU_01753,TCM,ambient,576,82.96,B,False,True,False,1.584,0.081,MFG_002
SKU_01754,Western_Medicine,cold,365,6.58,B,False,True,False,0.457,0.21,MFG_022
SKU_01755,Western_Medicine,frozen,408,30.68,C,False,True,False,1.504,0.185,MFG_021
SKU_01756,Western_Medicine,cool,599,79.02,C,True,False,False,1.225,1.169,MFG_021
SKU_01757,Medical_Devices,cold,365,4.04,C,True,True,False,1.967,0.909,MFG_062
SKU_01758,Health_Supplements,ambient,650,106.98,C,True,False,False,1.754,1.254,MFG_095
SKU_01759,TCM,cool,327,11.9,C,False,True,False,1.777,0.451,MFG_096
SKU_01760,TCM,cool,510,20.88,C,False,False,False,1.295,0.047,MFG_054
SKU_01761,Medical_Devices,cold,365,80.38,C,True,True,False,1.6,0.405,MFG_075
SKU_01762,Western_Medicine,ambient,385,40.61,C,True,True,True,0.285,1.021,MFG_093
SKU_01763,Western_Medicine,ambient,365,15.07,C,True,True,False,0.632,1.23,MFG_087
SKU_01764,Health_Supplements,ambient,558,80.92,B,True,False,False,0.677,0.522,MFG_095
SKU_01765,Western_Medicine,cool,730,69.23,B,False,True,False,1.763,1.188,MFG_006
SKU_01766,Medical_Devices,frozen,242,48.94,A,False,True,False,0.838,0.079,MFG_061
SKU_01767,TCM,cold,365,19.28,C,False,True,False,1.223,1.208,MFG_024
SKU_01768,Medical_Devices,cold,217,54.88,A,False,True,False,1.355,1.437,MFG_084
SKU_01769,Medical_Devices,cool,420,1.34,C,False,False,False,0.707,0.663,MFG_020
SKU_01770,Western_Medicine,cool,574,58.03,C,True,False,False,1.707,1.224,MFG_038
SKU_01771,Western_Medicine,cold,135,112.49,A,True,True,False,0.785,0.013,MFG_027
SKU_01772,Medical_Devices,ambient,539,5.0,B,False,False,False,0.669,1.135,MFG_049
SKU_01773,Medical_Devices,ambient,612,9.6,C,False,False,False,0.168,0.64,MFG_098
SKU_01774,Western_Medicine,ambient,365,93.73,B,True,True,True,1.423,1.414,MFG_058
SKU_01775,Health_Supplements,cold,365,34.61,C,False,True,False,1.2,0.395,MFG_022
SKU_01776,Medical_Devices,cool,730,26.65,C,True,True,False,1.05,0.168,MFG_001
SKU_01777,TCM,cold,365,53.46,B,True,True,False,1.803,0.037,MFG_055
SKU_01778,TCM,frozen,192,65.51,C,True,True,False,1.127,1.425,MFG_080
SKU_01779,TCM,cold,365,11.79,B,False,True,False,1.842,0.993,MFG_005
SKU_01780,Medical_Devices,ambient,522,55.24,B,False,False,True,0.278,0.143,MFG_075
SKU_01781,TCM,cool,730,9.13,C,True,True,False,1.148,1.03,MFG_082
SKU_01782,Western_Medicine,cool,666,81.17,A,False,True,False,1.515,0.583,MFG_049
SKU_01783,TCM,cool,730,17.43,B,False,False,False,0.698,0.648,MFG_062
SKU_01784,Western_Medicine,ambient,506,14.23,C,True,True,False,0.983,0.35,MFG_007
SKU_01785,Western_Medicine,ambient,913,6.22,C,False,True,False,0.262,0.539,MFG_098
SKU_01786,Western_Medicine,cold,365,127.69,C,False,True,True,1.749,0.274,MFG_032
SKU_01787,Western_Medicine,ambient,459,35.71,C,True,True,False,0.108,0.675,MFG_075
SKU_01788,Medical_Devices,cold,365,69.01,A,True,True,False,1.573,0.826,MFG_093
SKU_01789,Medical_Devices,cool,280,23.87,C,False,False,False,1.637,1.414,MFG_020
SKU_01790,Medical_Devices,ambient,412,61.33,C,False,False,False,1.811,0.052,MFG_032
SKU_01791,Western_Medicine,cold,365,4.06,C,False,True,False,0.724,1.228,MFG_093
SKU_01792,Medical_Devices,cool,180,15.26,C,True,False,False,1.515,0.701,MFG_054
SKU_01793,Medical_Devices,cool,497,38.24,C,True,True,False,1.573,0.077,MFG_062
SKU_01794,Health_Supplements,cool,265,7.31,C,False,True,False,1.151,0.34,MFG_042
SKU_01795,TCM,ambient,518,2.69,B,True,True,False,1.128,0.625,MFG_008
SKU_01796,Medical_Devices,cool,509,1.45,C,True,False,False,0.349,0.507,MFG_050
SKU_01797,TCM,ambient,365,138.81,C,False,True,False,1.862,0.742,MFG_082
SKU_01798,TCM,cool,601,51.41,B,False,False,False,0.846,1.331,MFG_022
SKU_01799,Western_Medicine,cool,730,1.49,C,False,True,False,1.874,1.304,MFG_035
SKU_01800,Medical_Devices,cool,453,49.06,C,False,True,False,1.432,1.407,MFG_002
SKU_01801,TCM,ambient,458,98.78,A,True,True,False,1.219,0.426,MFG_033
SKU_01802,Health_Supplements,ambient,365,46.68,C,True,True,False,0.152,0.109,MFG_029
SKU_01803,Medical_Devices,cool,730,3.51,C,True,True,False,0.457,0.287,MFG_032
SKU_01804,TCM,cool,504,97.51,C,False,True,False,1.688,1.45,MFG_024
SKU_01805,TCM,ambient,600,2.92,B,True,True,False,0.135,0.694,MFG_046
SKU_01806,Health_Supplements,cool,730,12.57,B,False,False,False,0.612,0.43,MFG_022
SKU_01807,TCM,cool,730,1.77,B,True,False,False,1.048,0.931,MFG_041
SKU_01808,Medical_Devices,ambient,1000,26.36,C,False,True,False,0.221,0.84,MFG_008
SKU_01809,Western_Medicine,ambient,880,37.4,C,False,False,False,1.942,0.922,MFG_093
SKU_01810,TCM,ambient,403,143.74,B,True,True,True,1.928,1.463,MFG_097
SKU_01811,Western_Medicine,cold,365,26.55,A,False,True,False,1.725,0.214,MFG_080
SKU_01812,Western_Medicine,cold,365,8.73,C,True,True,False,1.308,0.268,MFG_090
SKU_01813,Western_Medicine,cool,730,20.6,B,True,False,False,0.65,0.216,MFG_047
SKU_01814,Medical_Devices,cool,730,10.87,C,False,False,False,1.039,1.407,MFG_088
SKU_01815,Medical_Devices,cold,365,78.97,C,False,True,False,1.65,0.908,MFG_027
SKU_01816,TCM,ambient,365,1.67,C,False,True,True,0.385,0.833,MFG_088
SKU_01817,Health_Supplements,ambient,395,69.25,B,True,True,False,0.524,1.217,MFG_029
SKU_01818,TCM,ambient,365,9.3,C,False,False,False,0.245,0.175,MFG_020
SKU_01819,Western_Medicine,ambient,844,7.67,C,False,True,False,0.954,0.042,MFG_042
SKU_01820,TCM,cool,730,58.08,C,False,False,False,1.035,0.209,MFG_021
SKU_01821,TCM,cool,450,11.11,C,False,True,True,0.042,0.09,MFG_087
SKU_01822,Western_Medicine,cool,730,1.29,C,False,True,False,0.674,1.47,MFG_083
SKU_01823,TCM,cool,661,64.03,B,True,False,False,0.354,0.889,MFG_029
SKU_01824,Health_Supplements,frozen,660,20.02,B,False,True,False,1.705,0.882,MFG_087
SKU_01825,TCM,ambient,658,21.73,C,False,False,False,0.562,0.501,MFG_025
SKU_01826,Medical_Devices,cool,693,16.02,C,True,False,False,1.607,0.033,MFG_082
SKU_01827,TCM,ambient,823,17.72,C,False,False,False,1.331,1.165,MFG_060
SKU_01828,Medical_Devices,cold,365,11.39,C,True,True,False,0.092,0.362,MFG_053
SKU_01829,Health_Supplements,ambient,786,1.9,A,True,False,True,0.731,0.512,MFG_027
SKU_01830,Medical_Devices,cool,446,99.79,C,True,False,False,1.985,0.039,MFG_087
SKU_01831,Medical_Devices,ambient,413,96.3,C,False,True,False,1.624,0.671,MFG_037
SKU_01832,Western_Medicine,cold,357,38.85,A,True,True,False,1.82,0.955,MFG_037
SKU_01833,TCM,cool,533,3.69,C,False,True,False,0.818,0.901,MFG_042
SKU_01834,Medical_Devices,ambient,659,17.44,C,True,True,False,0.281,0.469,MFG_027
SKU_01835,Medical_Devices,ambient,504,55.93,C,False,True,False,0.241,0.014,MFG_008
SKU_01836,Western_Medicine,ambient,860,46.15,C,True,False,False,1.173,0.532,MFG_055
SKU_01837,TCM,ambient,389,3.63,C,True,True,False,1.285,0.645,MFG_035
SKU_01838,Medical_Devices,ambient,365,1.53,C,False,False,False,0.154,1.302,MFG_081
SKU_01839,TCM,cool,730,26.73,C,True,False,False,1.912,0.94,MFG_032
SKU_01840,Health_Supplements,ambient,916,53.85,C,False,False,False,1.016,0.084,MFG_093
SKU_01841,TCM,ambient,365,2.2,C,False,True,False,0.111,1.169,MFG_027
SKU_01842,Western_Medicine,ambient,518,25.75,C,False,True,False,0.801,0.591,MFG_093
SKU_01843,Medical_Devices,ambient,458,17.96,C,False,True,False,0.452,0.431,MFG_066
SKU_01844,Health_Supplements,cool,385,165.88,A,False,True,False,1.93,0.573,MFG_058
SKU_01845,Medical_Devices,ambient,577,117.78,B,True,False,False,1.026,1.346,MFG_035
SKU_01846,Medical_Devices,cold,365,23.89,A,False,True,False,0.914,0.122,MFG_054
SKU_01847,TCM,cold,212,71.76,C,True,True,False,0.454,1.245,MFG_051
SKU_01848,Medical_Devices,ambient,365,87.15,C,False,True,False,0.492,0.34,MFG_021
SKU_01849,Medical_Devices,cool,730,2.83,B,True,False,False,1.262,0.169,MFG_060
SKU_01850,Medical_Devices,ambient,365,18.49,C,False,True,True,1.261,0.044,MFG_093
SKU_01851,Medical_Devices,ambient,721,3.56,B,False,False,False,1.151,1.383,MFG_012
SKU_01852,Western_Medicine,ambient,365,22.3,C,True,True,False,0.731,0.763,MFG_090
SKU_01853,Western_Medicine,ambient,365,128.61,C,True,True,False,0.711,1.296,MFG_051
SKU_01854,Medical_Devices,frozen,730,8.93,B,True,True,False,1.351,0.213,MFG_005
SKU_01855,TCM,cool,730,12.39,B,True,False,False,1.563,0.856,MFG_082
SKU_01856,Western_Medicine,cool,730,128.73,C,False,False,False,1.459,0.272,MFG_012
SKU_01857,TCM,cool,730,5.93,C,False,False,False,0.253,1.083,MFG_089
SKU_01858,Medical_Devices,cool,730,29.86,C,False,False,False,1.038,0.318,MFG_021
SKU_01859,Western_Medicine,ambient,365,16.38,C,False,True,True,0.182,1.428,MFG_042
SKU_01860,Medical_Devices,cool,730,53.95,C,False,False,False,1.712,0.268,MFG_093
SKU_01861,Medical_Devices,ambient,519,35.68,B,True,True,False,1.734,0.496,MFG_035
SKU_01862,Medical_Devices,cool,180,33.81,B,False,False,False,0.7,1.011,MFG_072
SKU_01863,Western_Medicine,ambient,624,55.02,B,False,False,False,1.135,0.291,MFG_063
SKU_01864,Western_Medicine,ambient,366,1.91,B,True,True,False,0.331,0.686,MFG_098
SKU_01865,Health_Supplements,ambient,518,7.54,B,False,True,False,0.086,0.368,MFG_054
SKU_01866,TCM,cool,242,64.5,A,False,True,False,0.126,1.329,MFG_051
SKU_01867,Western_Medicine,ambient,690,3.89,C,True,True,False,0.091,0.445,MFG_043
SKU_01868,Western_Medicine,cool,730,6.3,B,True,True,True,1.121,0.461,MFG_033
SKU_01869,Medical_Devices,cold,365,5.9,B,False,True,False,0.778,1.385,MFG_032
SKU_01870,Western_Medicine,ambient,444,75.48,A,True,False,False,0.554,0.454,MFG_054
SKU_01871,Western_Medicine,cold,350,76.13,C,True,True,False,0.914,0.368,MFG_027
SKU_01872,Western_Medicine,cool,512,3.43,C,False,True,True,0.155,0.145,MFG_007
SKU_01873,TCM,ambient,365,61.66,C,True,False,False,1.265,1.311,MFG_021
SKU_01874,Medical_Devices,ambient,365,3.16,B,False,True,False,0.83,0.386,MFG_093
SKU_01875,Medical_Devices,frozen,290,20.34,B,False,True,False,1.542,1.446,MFG_008
SKU_01876,Western_Medicine,ambient,365,1.31,B,True,True,False,0.457,1.45,MFG_071
SKU_01877,Health_Supplements,frozen,435,73.18,C,False,True,False,1.098,1.264,MFG_009
SKU_01878,Western_Medicine,ambient,815,23.01,C,True,True,False,1.116,0.139,MFG_076
SKU_01879,Medical_Devices,ambient,517,49.7,C,False,True,False,0.426,0.4,MFG_082
SKU_01880,Health_Supplements,ambient,740,11.85,B,True,True,False,1.68,0.098,MFG_087
SKU_01881,Western_Medicine,ambient,709,66.01,C,True,False,False,1.368,0.573,MFG_021
SKU_01882,Western_Medicine,cool,533,24.76,C,False,False,False,1.444,0.355,MFG_027
SKU_01883,Medical_Devices,ambient,685,57.84,C,True,True,False,0.107,0.012,MFG_037
SKU_01884,Medical_Devices,cold,365,19.24,C,True,True,False,1.183,1.012,MFG_043
SKU_01885,Medical_Devices,ambient,963,49.3,C,True,True,False,1.122,0.678,MFG_008
SKU_01886,Medical_Devices,ambient,572,4.63,C,True,False,False,0.25,1.198,MFG_029
SKU_01887,Medical_Devices,cold,365,148.51,C,True,True,False,0.921,0.833,MFG_029
SKU_01888,Western_Medicine,cool,243,7.15,C,True,True,False,1.49,1.335,MFG_003
SKU_01889,Medical_Devices,ambient,741,58.82,A,True,True,False,1.125,0.645,MFG_088
SKU_01890,Western_Medicine,ambient,820,52.9,C,False,True,False,1.088,0.382,MFG_001
SKU_01891,Western_Medicine,ambient,365,4.85,C,True,True,False,1.052,0.402,MFG_051
SKU_01892,Health_Supplements,cool,636,66.08,C,False,True,False,1.403,0.276,MFG_027
SKU_01893,Western_Medicine,ambient,533,36.4,A,False,True,False,1.206,0.017,MFG_096
SKU_01894,Western_Medicine,ambient,579,14.61,C,True,False,False,0.435,0.867,MFG_010
SKU_01895,TCM,ambient,615,4.27,C,False,True,False,1.891,0.102,MFG_035
SKU_01896,Western_Medicine,ambient,451,100.62,C,False,False,False,1.122,0.299,MFG_061
SKU_01897,Western_Medicine,ambient,712,16.31,C,False,False,False,0.804,0.744,MFG_063
SKU_01898,Health_Supplements,frozen,730,35.72,C,False,True,False,1.865,1.404,MFG_033
SKU_01899,Medical_Devices,cool,730,2.67,C,True,True,False,1.151,0.49,MFG_051
SKU_01900,Western_Medicine,cool,194,18.62,A,True,True,False,0.427,0.064,MFG_005
SKU_01901,Medical_Devices,ambient,365,37.65,C,False,True,False,0.62,0.432,MFG_027
SKU_01902,Western_Medicine,cool,730,17.9,C,False,False,False,0.319,1.185,MFG_044
SKU_01903,Medical_Devices,ambient,365,28.5,B,False,True,False,0.604,0.63,MFG_025
SKU_01904,Western_Medicine,ambient,365,203.71,C,True,True,False,1.575,0.874,MFG_001
SKU_01905,Medical_Devices,ambient,585,33.01,C,False,False,False,0.528,1.272,MFG_012
SKU_01906,Western_Medicine,cold,365,40.94,B,False,True,False,0.283,0.919,MFG_010
SKU_01907,Western_Medicine,cool,730,8.7,C,True,False,False,0.543,1.186,MFG_060
SKU_01908,TCM,cool,504,18.22,A,True,False,False,1.12,0.272,MFG_087
SKU_01909,Health_Supplements,cool,444,5.45,A,False,True,False,0.836,0.012,MFG_045
SKU_01910,Medical_Devices,cool,730,1.62,C,False,True,False,1.907,0.882,MFG_032
SKU_01911,TCM,ambient,365,7.51,C,False,True,False,0.623,0.393,MFG_067
SKU_01912,Medical_Devices,cool,180,2.78,C,True,True,False,1.221,0.78,MFG_051
SKU_01913,TCM,cool,730,14.51,A,True,True,False,1.196,0.809,MFG_055
SKU_01914,Medical_Devices,ambient,899,46.51,C,True,True,False,1.836,0.709,MFG_032
SKU_01915,Western_Medicine,ambient,365,18.91,B,True,True,False,0.919,0.3,MFG_045
SKU_01916,Western_Medicine,ambient,717,91.96,C,True,False,False,0.652,0.284,MFG_082
SKU_01917,Western_Medicine,ambient,365,7.7,C,False,True,False,0.598,0.883,MFG_012
SKU_01918,TCM,ambient,829,39.65,A,True,True,False,0.116,0.516,MFG_061
SKU_01919,TCM,cool,730,8.99,C,False,False,False,0.398,0.62,MFG_012
SKU_01920,Medical_Devices,ambient,728,9.29,C,False,False,False,1.905,0.074,MFG_093
SKU_01921,Western_Medicine,cold,365,23.64,B,True,True,False,1.686,0.843,MFG_021
SKU_01922,Health_Supplements,ambient,787,5.14,A,True,False,False,1.252,0.197,MFG_050
SKU_01923,Western_Medicine,cold,309,3.67,C,True,True,False,1.135,1.074,MFG_076
SKU_01924,Medical_Devices,cool,730,10.14,C,False,False,False,0.296,0.092,MFG_098
SKU_01925,Western_Medicine,ambient,365,7.76,C,False,False,False,0.831,1.042,MFG_022
SKU_01926,Western_Medicine,cold,266,10.9,B,False,True,True,1.152,0.075,MFG_012
SKU_01927,TCM,ambient,365,51.82,C,False,True,False,0.819,0.212,MFG_022
SKU_01928,Medical_Devices,cold,365,2.11,C,True,True,False,0.625,1.009,MFG_010
SKU_01929,TCM,ambient,365,4.91,C,False,False,False,0.069,0.927,MFG_001
SKU_01930,Western_Medicine,cold,365,8.01,C,True,True,False,0.542,1.121,MFG_020
SKU_01931,Medical_Devices,cool,730,10.37,B,True,False,False,1.772,0.907,MFG_032
SKU_01932,TCM,cool,454,55.99,B,False,False,False,1.496,1.119,MFG_032
SKU_01933,Western_Medicine,ambient,365,1.31,C,False,False,False,0.18,1.287,MFG_047
SKU_01934,Medical_Devices,ambient,568,44.46,B,True,True,False,1.804,0.612,MFG_090
SKU_01935,Western_Medicine,cool,730,18.01,C,False,True,False,0.962,1.389,MFG_032
SKU_01936,Medical_Devices,ambient,709,86.37,C,True,False,False,1.873,0.828,MFG_063
SKU_01937,Medical_Devices,cold,365,8.54,C,False,True,False,1.553,0.617,MFG_006
SKU_01938,TCM,cool,730,16.08,C,True,False,False,0.222,0.623,MFG_066
SKU_01939,TCM,ambient,365,70.89,C,False,False,False,0.629,0.176,MFG_067
SKU_01940,Western_Medicine,cold,171,18.08,C,False,True,False,0.113,0.535,MFG_035
SKU_01941,Medical_Devices,ambient,803,12.2,C,True,False,False,1.949,1.363,MFG_069
SKU_01942,Medical_Devices,ambient,365,70.59,C,False,False,False,0.707,1.405,MFG_001
SKU_01943,TCM,ambient,471,23.82,C,False,True,False,1.282,1.04,MFG_098
SKU_01944,TCM,frozen,730,3.2,A,False,True,False,1.378,0.841,MFG_090
SKU_01945,Medical_Devices,ambient,365,9.49,A,False,True,False,0.615,1.144,MFG_020
SKU_01946,Medical_Devices,cool,730,8.07,B,False,False,False,1.494,1.172,MFG_066
SKU_01947,TCM,ambient,422,2.32,B,False,True,True,0.876,0.702,MFG_026
SKU_01948,TCM,ambient,1065,21.21,C,False,True,False,0.104,0.376,MFG_092
SKU_01949,Western_Medicine,ambient,365,28.26,A,True,False,False,0.967,1.248,MFG_067
SKU_01950,Medical_Devices,cool,730,29.0,B,True,True,False,1.466,0.452,MFG_069
SKU_01951,Western_Medicine,ambient,365,34.17,C,True,True,False,1.878,0.384,MFG_072
SKU_01952,Medical_Devices,ambient,365,51.4,B,False,True,False,1.461,0.902,MFG_033
SKU_01953,Medical_Devices,cool,730,1.61,C,True,False,False,0.915,1.478,MFG_037
SKU_01954,Medical_Devices,ambient,637,12.72,C,True,False,False,1.073,0.645,MFG_093
SKU_01955,TCM,cold,365,12.25,B,False,True,False,1.602,0.831,MFG_095
SKU_01956,TCM,cold,230,40.62,B,False,True,False,0.686,1.29,MFG_026
SKU_01957,Health_Supplements,ambient,446,180.42,C,True,True,False,1.33,0.052,MFG_060
SKU_01958,Health_Supplements,ambient,746,50.99,C,True,True,False,1.763,0.221,MFG_020
SKU_01959,Medical_Devices,cool,633,11.0,C,True,False,False,0.443,0.417,MFG_013
SKU_01960,Western_Medicine,cool,730,10.09,C,True,False,False,0.079,0.546,MFG_067
SKU_01961,Medical_Devices,ambient,997,67.75,C,True,True,False,1.519,0.419,MFG_024
SKU_01962,Western_Medicine,ambient,365,10.22,B,True,True,False,0.34,0.017,MFG_089
SKU_01963,Western_Medicine,ambient,620,11.01,C,False,True,False,0.478,0.251,MFG_006
SKU_01964,Western_Medicine,ambient,432,18.15,C,True,True,False,0.806,0.517,MFG_063
SKU_01965,Medical_Devices,ambient,454,52.31,C,False,True,False,0.231,0.82,MFG_030
SKU_01966,Medical_Devices,ambient,500,45.13,C,False,True,False,1.514,1.257,MFG_097
SKU_01967,Western_Medicine,cool,378,12.69,B,False,False,False,0.303,1.412,MFG_081
SKU_01968,Medical_Devices,ambient,412,2.29,A,False,True,False,0.665,1.193,MFG_021
SKU_01969,TCM,ambient,825,19.09,C,True,True,False,0.42,0.896,MFG_041
SKU_01970,TCM,cool,603,6.14,C,False,False,False,0.57,1.395,MFG_044
SKU_01971,TCM,cool,730,28.67,A,False,True,False,0.088,0.251,MFG_029
SKU_01972,Western_Medicine,ambient,495,5.98,C,True,True,False,0.873,0.745,MFG_062
SKU_01973,Western_Medicine,ambient,505,13.1,C,False,True,False,1.492,0.682,MFG_022
SKU_01974,Medical_Devices,cool,652,6.09,A,True,True,False,1.764,0.956,MFG_065
SKU_01975,Health_Supplements,ambient,365,56.86,C,False,False,False,0.405,0.655,MFG_069
SKU_01976,Medical_Devices,ambient,365,2.79,B,True,False,False,0.073,0.405,MFG_032
SKU_01977,Western_Medicine,ambient,914,40.61,C,True,False,False,1.818,0.523,MFG_021
SKU_01978,Western_Medicine,cold,365,2.66,B,False,True,False,1.829,1.26,MFG_060
SKU_01979,TCM,ambient,437,45.47,C,False,True,False,0.678,0.383,MFG_030
SKU_01980,Western_Medicine,cold,321,119.79,B,True,True,False,0.109,0.13,MFG_006
SKU_01981,Medical_Devices,cool,730,47.68,C,True,False,False,0.838,0.109,MFG_095
SKU_01982,Western_Medicine,ambient,662,3.58,A,False,False,False,0.372,0.698,MFG_087
SKU_01983,TCM,ambient,607,9.58,B,True,True,True,0.812,0.616,MFG_006
SKU_01984,TCM,cool,730,17.15,B,False,False,True,1.667,0.542,MFG_069
SKU_01985,Western_Medicine,ambient,519,28.19,C,False,True,False,1.13,0.813,MFG_062
SKU_01986,Western_Medicine,ambient,479,1.54,A,True,False,False,0.153,1.182,MFG_061
SKU_01987,Medical_Devices,ambient,392,6.21,C,False,True,False,0.748,0.848,MFG_055
SKU_01988,Western_Medicine,ambient,545,2.24,C,True,True,False,0.558,0.941,MFG_097
SKU_01989,Health_Supplements,ambient,904,92.18,B,False,True,False,0.917,1.421,MFG_024
SKU_01990,Medical_Devices,cold,265,130.81,C,False,True,False,0.674,0.012,MFG_096
SKU_01991,TCM,ambient,365,93.89,A,False,False,False,0.452,0.575,MFG_001
SKU_01992,TCM,cold,219,2.21,A,True,True,False,1.133,0.139,MFG_001
SKU_01993,Health_Supplements,frozen,420,155.12,B,False,True,False,1.064,0.399,MFG_058
SKU_01994,Medical_Devices,cool,268,11.45,C,True,False,False,1.632,1.44,MFG_032
SKU_01995,Medical_Devices,frozen,730,99.5,A,False,True,False,1.985,0.86,MFG_054
SKU_01996,Western_Medicine,cool,487,4.13,C,False,True,False,0.202,0.039,MFG_037
SKU_01997,Western_Medicine,cold,111,56.5,B,False,True,False,1.457,0.404,MFG_027
SKU_01998,Medical_Devices,ambient,682,12.43,A,False,True,False,1.23,1.361,MFG_008
SKU_01999,Medical_Devices,cold,287,12.25,B,True,True,False,1.778,0.406,MFG_060
SKU_02000,Medical_Devices,frozen,350,67.35,C,False,True,False,0.242,1.112,MFG_047
SKU_02001,TCM,ambient,753,79.03,C,False,False,False,1.946,0.69,MFG_088
SKU_02002,TCM,cool,730,10.32,B,True,False,False,1.102,0.355,MFG_050
